2026-03-26 00:23:03,366 [cuckoo.core.startup] DEBUG: 	 |-- CreatesNullRegistryEntry
2026-03-26 00:23:03,366 [cuckoo.core.startup] DEBUG: 	 |-- CreatesService
2026-03-26 00:23:03,366 [cuckoo.core.startup] DEBUG: 	 |-- CreatesShortcut
2026-03-26 00:23:03,366 [cuckoo.core.startup] DEBUG: 	 |-- CreatesSuspiciousProcess
2026-03-26 00:23:03,366 [cuckoo.core.startup] DEBUG: 	 |-- CreatesUserFolderEXE
2026-03-26 00:23:03,366 [cuckoo.core.startup] DEBUG: 	 |-- CredentialDumpingLsass
2026-03-26 00:23:03,366 [cuckoo.core.startup] DEBUG: 	 |-- CredentialDumpingLsassAccess
2026-03-26 00:23:03,366 [cuckoo.core.startup] DEBUG: 	 |-- Cridex
2026-03-26 00:23:03,366 [cuckoo.core.startup] DEBUG: 	 |-- CryptGenKey
2026-03-26 00:23:03,367 [cuckoo.core.startup] DEBUG: 	 |-- Cryptolocker
2026-03-26 00:23:03,367 [cuckoo.core.startup] DEBUG: 	 |-- CryptoMiningStratumCommand
2026-03-26 00:23:03,367 [cuckoo.core.startup] DEBUG: 	 |-- CuckooDetectFiles
2026-03-26 00:23:03,367 [cuckoo.core.startup] DEBUG: 	 |-- Cybergate
2026-03-26 00:23:03,367 [cuckoo.core.startup] DEBUG: 	 |-- Dapato
2026-03-26 00:23:03,367 [cuckoo.core.startup] DEBUG: 	 |-- Darkcloud
2026-03-26 00:23:03,367 [cuckoo.core.startup] DEBUG: 	 |-- DarkddosMutexes
2026-03-26 00:23:03,367 [cuckoo.core.startup] DEBUG: 	 |-- Darkshell
2026-03-26 00:23:03,367 [cuckoo.core.startup] DEBUG: 	 |-- Ddos556
2026-03-26 00:23:03,367 [cuckoo.core.startup] DEBUG: 	 |-- Decay
2026-03-26 00:23:03,367 [cuckoo.core.startup] DEBUG: 	 |-- DecebalMutexes
2026-03-26 00:23:03,367 [cuckoo.core.startup] DEBUG: 	 |-- DeepFreezeMutex
2026-03-26 00:23:03,368 [cuckoo.core.startup] DEBUG: 	 |-- DeletesExecutedFiles
2026-03-26 00:23:03,368 [cuckoo.core.startup] DEBUG: 	 |-- DelfTrojan
2026-03-26 00:23:03,368 [cuckoo.core.startup] DEBUG: 	 |-- DEPHeapBypass
2026-03-26 00:23:03,368 [cuckoo.core.startup] DEBUG: 	 |-- DEPStackBypass
2026-03-26 00:23:03,368 [cuckoo.core.startup] DEBUG: 	 |-- DerusbiMutexes
2026-03-26 00:23:03,368 [cuckoo.core.startup] DEBUG: 	 |-- Dexter
2026-03-26 00:23:03,368 [cuckoo.core.startup] DEBUG: 	 |-- Dibik
2026-03-26 00:23:03,368 [cuckoo.core.startup] DEBUG: 	 |-- DirtJumper
2026-03-26 00:23:03,368 [cuckoo.core.startup] DEBUG: 	 |-- DisableCmd
2026-03-26 00:23:03,368 [cuckoo.core.startup] DEBUG: 	 |-- DisableRegedit
2026-03-26 00:23:03,368 [cuckoo.core.startup] DEBUG: 	 |-- DisablesAppLaunch
2026-03-26 00:23:03,368 [cuckoo.core.startup] DEBUG: 	 |-- DisablesBrowserWarn
2026-03-26 00:23:03,369 [cuckoo.core.startup] DEBUG: 	 |-- DisablesIEHTTP2
2026-03-26 00:23:03,369 [cuckoo.core.startup] DEBUG: 	 |-- DisablesProxy
2026-03-26 00:23:03,369 [cuckoo.core.startup] DEBUG: 	 |-- DisablesSecurity
2026-03-26 00:23:03,369 [cuckoo.core.startup] DEBUG: 	 |-- DisablesSPDYChrome
2026-03-26 00:23:03,369 [cuckoo.core.startup] DEBUG: 	 |-- DisablesSPDYFirefox
2026-03-26 00:23:03,369 [cuckoo.core.startup] DEBUG: 	 |-- DisablesSPDYIE
2026-03-26 00:23:03,369 [cuckoo.core.startup] DEBUG: 	 |-- DisablesSystemRestore
2026-03-26 00:23:03,369 [cuckoo.core.startup] DEBUG: 	 |-- DisablesWER
2026-03-26 00:23:03,369 [cuckoo.core.startup] DEBUG: 	 |-- DisablesWindowsUpdate
2026-03-26 00:23:03,369 [cuckoo.core.startup] DEBUG: 	 |-- DisableTaskMgr
2026-03-26 00:23:03,369 [cuckoo.core.startup] DEBUG: 	 |-- DiskInformation
2026-03-26 00:23:03,369 [cuckoo.core.startup] DEBUG: 	 |-- Dns_Freehosting_Domain
2026-03-26 00:23:03,370 [cuckoo.core.startup] DEBUG: 	 |-- dnsserver_dynamic
2026-03-26 00:23:03,370 [cuckoo.core.startup] DEBUG: 	 |-- DocumentClose
2026-03-26 00:23:03,370 [cuckoo.core.startup] DEBUG: 	 |-- DocumentOpen
2026-03-26 00:23:03,370 [cuckoo.core.startup] DEBUG: 	 |-- DoFoil
2026-03-26 00:23:03,370 [cuckoo.core.startup] DEBUG: 	 |-- DownloaderCabby
2026-03-26 00:23:03,370 [cuckoo.core.startup] DEBUG: 	 |-- Dridex_APIs
2026-03-26 00:23:03,370 [cuckoo.core.startup] DEBUG: 	 |-- Drive
2026-03-26 00:23:03,370 [cuckoo.core.startup] DEBUG: 	 |-- Drive2
2026-03-26 00:23:03,370 [cuckoo.core.startup] DEBUG: 	 |-- DriverLoad
2026-03-26 00:23:03,370 [cuckoo.core.startup] DEBUG: 	 |-- DropBox
2026-03-26 00:23:03,370 [cuckoo.core.startup] DEBUG: 	 |-- Dropper
2026-03-26 00:23:03,370 [cuckoo.core.startup] DEBUG: 	 |-- Dyreza
2026-03-26 00:23:03,371 [cuckoo.core.startup] DEBUG: 	 |-- EclipseMutexes
2026-03-26 00:23:03,371 [cuckoo.core.startup] DEBUG: 	 |-- Emotet
2026-03-26 00:23:03,371 [cuckoo.core.startup] DEBUG: 	 |-- Emotet_APIs
2026-03-26 00:23:03,371 [cuckoo.core.startup] DEBUG: 	 |-- Evilbot
2026-03-26 00:23:03,371 [cuckoo.core.startup] DEBUG: 	 |-- ExcelDataLinks
2026-03-26 00:23:03,371 [cuckoo.core.startup] DEBUG: 	 |-- ExeAppData
2026-03-26 00:23:03,371 [cuckoo.core.startup] DEBUG: 	 |-- ExecBitsAdmin
2026-03-26 00:23:03,371 [cuckoo.core.startup] DEBUG: 	 |-- ExecWaitFor
2026-03-26 00:23:03,371 [cuckoo.core.startup] DEBUG: 	 |-- exp_3322_dom
2026-03-26 00:23:03,371 [cuckoo.core.startup] DEBUG: 	 |-- Expiro
2026-03-26 00:23:03,371 [cuckoo.core.startup] DEBUG: 	 |-- ExploitHeapspray
2026-03-26 00:23:03,372 [cuckoo.core.startup] DEBUG: 	 |-- ExploitKitMutexes
2026-03-26 00:23:03,372 [cuckoo.core.startup] DEBUG: 	 |-- FakeAVMutexes
2026-03-26 00:23:03,372 [cuckoo.core.startup] DEBUG: 	 |-- FakeAVMutexes
2026-03-26 00:23:03,372 [cuckoo.core.startup] DEBUG: 	 |-- FakeRean
2026-03-26 00:23:03,372 [cuckoo.core.startup] DEBUG: 	 |-- FarFli
2026-03-26 00:23:03,372 [cuckoo.core.startup] DEBUG: 	 |-- FesberMutexes
2026-03-26 00:23:03,372 [cuckoo.core.startup] DEBUG: 	 |-- Fingerprint
2026-03-26 00:23:03,372 [cuckoo.core.startup] DEBUG: 	 |-- Flame
2026-03-26 00:23:03,372 [cuckoo.core.startup] DEBUG: 	 |-- Flystudio
2026-03-26 00:23:03,372 [cuckoo.core.startup] DEBUG: 	 |-- FortinetDetectFiles
2026-03-26 00:23:03,372 [cuckoo.core.startup] DEBUG: 	 |-- FTPStealer
2026-03-26 00:23:03,372 [cuckoo.core.startup] DEBUG: 	 |-- Fynloski
2026-03-26 00:23:03,373 [cuckoo.core.startup] DEBUG: 	 |-- Gaelicum
2026-03-26 00:23:03,373 [cuckoo.core.startup] DEBUG: 	 |-- Ghostbot
2026-03-26 00:23:03,373 [cuckoo.core.startup] DEBUG: 	 |-- HasAuthenticode
2026-03-26 00:23:03,373 [cuckoo.core.startup] DEBUG: 	 |-- HasOfficeEps
2026-03-26 00:23:03,373 [cuckoo.core.startup] DEBUG: 	 |-- HasPdb
2026-03-26 00:23:03,373 [cuckoo.core.startup] DEBUG: 	 |-- HasWMI
2026-03-26 00:23:03,373 [cuckoo.core.startup] DEBUG: 	 |-- Hesperbot
2026-03-26 00:23:03,373 [cuckoo.core.startup] DEBUG: 	 |-- Hidden_Window
2026-03-26 00:23:03,373 [cuckoo.core.startup] DEBUG: 	 |-- Hikit
2026-03-26 00:23:03,373 [cuckoo.core.startup] DEBUG: 	 |-- HookMouse
2026-03-26 00:23:03,373 [cuckoo.core.startup] DEBUG: 	 |-- Hupigon
2026-03-26 00:23:03,373 [cuckoo.core.startup] DEBUG: 	 |-- HyperVDetectKeys
2026-03-26 00:23:03,374 [cuckoo.core.startup] DEBUG: 	 |-- IcePoint
2026-03-26 00:23:03,374 [cuckoo.core.startup] DEBUG: 	 |-- im_btb
2026-03-26 00:23:03,374 [cuckoo.core.startup] DEBUG: 	 |-- im_qq
2026-03-26 00:23:03,374 [cuckoo.core.startup] DEBUG: 	 |-- IMStealer
2026-03-26 00:23:03,374 [cuckoo.core.startup] DEBUG: 	 |-- InceptionAPT
